Array name	Sample name	Batch
5500024031723100807772.H04	5500024031723100807772.H04	699
5500024031723100807772.H05	5500024031723100807772.H05	699
5500024031723100807772.H06	5500024031723100807772.H06	699
5500024031723100807772.H08	5500024031723100807772.H08	700
5500024031723100807772.H09	5500024031723100807772.H09	700
5500024031723100807772.H10	5500024031723100807772.H10	700
5500024031723100807772.H11	5500024031723100807772.H11	700
5500024031723100807773.A01	5500024031723100807773.A01	727
5500024031723100807773.A02	5500024031723100807773.A02	727
5500024031723100807773.A03	5500024031723100807773.A03	727
5500024031723100807773.A04	5500024031723100807773.A04	727
5500024031723100807773.A05	5500024031723100807773.A05	727
5500024031723100807773.A07	5500024031723100807773.A07	728
5500024031723100807773.A08	5500024031723100807773.A08	728
5500024031723100807773.A09	5500024031723100807773.A09	728
5500024031723100807773.A10	5500024031723100807773.A10	728
5500024031723100807773.A11	5500024031723100807773.A11	728
5500024031723100807773.B04	5500024031723100807773.B04	727
5500024031723100807773.B06	5500024031723100807773.B06	727
5500024031723100807773.B07	5500024031723100807773.B07	728
5500024031723100807773.B08	5500024031723100807773.B08	728
5500024031723100807773.B09	5500024031723100807773.B09	728
5500024031723100807773.B10	5500024031723100807773.B10	728
5500024031723100807773.B12	5500024031723100807773.B12	728
5500024031723100807773.C07	5500024031723100807773.C07	728
5500024031723100807773.C08	5500024031723100807773.C08	728
5500024031723100807773.C09	5500024031723100807773.C09	728
5500024031723100807773.C10	5500024031723100807773.C10	728
5500024031723100807773.C11	5500024031723100807773.C11	728
5500024031723100807773.C12	5500024031723100807773.C12	728
5500024031723100807773.D07	5500024031723100807773.D07	728
5500024031723100807773.D08	5500024031723100807773.D08	728
5500024031723100807773.D09	5500024031723100807773.D09	728
5500024031723100807773.D11	5500024031723100807773.D11	728
5500024031723100807773.D12	5500024031723100807773.D12	728
5500024031723100807773.F07	5500024031723100807773.F07	728
5500024031723100807773.F08	5500024031723100807773.F08	728
5500024031723100807773.F10	5500024031723100807773.F10	728
5500024031723100807773.F11	5500024031723100807773.F11	728
5500024031723100807773.F12	5500024031723100807773.F12	728
5500024031723100807773.G07	5500024031723100807773.G07	728
5500024031723100807773.G09	5500024031723100807773.G09	728
5500024031723100807773.G10	5500024031723100807773.G10	728
5500024031723100807773.G11	5500024031723100807773.G11	728
5500024031723100807773.G12	5500024031723100807773.G12	728
5500024031723100807773.H08	5500024031723100807773.H08	728
5500024031723100807773.H09	5500024031723100807773.H09	728
5500024031723100807773.H10	5500024031723100807773.H10	728
5500024031723100807773.H11	5500024031723100807773.H11	728
5500024031723100807773.H12	5500024031723100807773.H12	728
5500024032848101507997.A01	5500024032848101507997.A01	735
5500024032848101507997.A02	5500024032848101507997.A02	735
5500024032848101507997.A03	5500024032848101507997.A03	735
5500024032848101507997.A04	5500024032848101507997.A04	735
5500024032848101507997.A05	5500024032848101507997.A05	735
5500024032848101507997.A07	5500024032848101507997.A07	736
5500024032848101507997.A08	5500024032848101507997.A08	736
5500024032848101507997.A09	5500024032848101507997.A09	736
5500024032848101507997.A10	5500024032848101507997.A10	736
5500024032848101507997.A11	5500024032848101507997.A11	736
5500024032848101507997.B01	5500024032848101507997.B01	735
5500024032848101507997.B02	5500024032848101507997.B02	735
5500024032848101507997.B03	5500024032848101507997.B03	735
5500024032848101507997.B04	5500024032848101507997.B04	735
5500024032848101507997.B06	5500024032848101507997.B06	735
5500024032848101507997.B07	5500024032848101507997.B07	736
5500024032848101507997.B08	5500024032848101507997.B08	736
5500024032848101507997.B09	5500024032848101507997.B09	736
5500024032848101507997.B10	5500024032848101507997.B10	736
5500024032848101507997.C01	5500024032848101507997.C01	735
5500024032848101507997.C02	5500024032848101507997.C02	735
5500024032848101507997.C03	5500024032848101507997.C03	735
5500024032848101507997.C04	5500024032848101507997.C04	735
5500024032848101507997.C05	5500024032848101507997.C05	735
5500024032848101507997.C06	5500024032848101507997.C06	735
5500024032848101507997.C09	5500024032848101507997.C09	736
5500024032848101507997.C10	5500024032848101507997.C10	736
5500024032848101507997.C11	5500024032848101507997.C11	736
5500024032848101507997.C12	5500024032848101507997.C12	736
5500024032848101507997.D01	5500024032848101507997.D01	735
5500024032848101507997.D02	5500024032848101507997.D02	735
5500024032848101507997.D03	5500024032848101507997.D03	735
5500024032848101507997.D05	5500024032848101507997.D05	735
5500024032848101507997.D06	5500024032848101507997.D06	735
5500024032848101507997.D07	5500024032848101507997.D07	736
5500024032848101507997.D09	5500024032848101507997.D09	736
5500024032848101507997.D11	5500024032848101507997.D11	736
5500024032848101507997.D12	5500024032848101507997.D12	736
5500024032848101507997.F01	5500024032848101507997.F01	735
5500024032848101507997.F02	5500024032848101507997.F02	735
5500024032848101507997.F03	5500024032848101507997.F03	735
5500024032848101507997.F04	5500024032848101507997.F04	735
5500024032848101507997.F05	5500024032848101507997.F05	735
5500024032848101507997.F06	5500024032848101507997.F06	735
5500024032848101507997.F07	5500024032848101507997.F07	736
5500024032848101507997.F08	5500024032848101507997.F08	736
5500024032848101507997.F09	5500024032848101507997.F09	736
5500024032848101507997.F11	5500024032848101507997.F11	736
5500024032848101507997.F12	5500024032848101507997.F12	736
5500024032848101507997.G01	5500024032848101507997.G01	735
5500024032848101507997.G03	5500024032848101507997.G03	735
5500024032848101507997.G04	5500024032848101507997.G04	735
5500024032848101507997.G05	5500024032848101507997.G05	735
5500024032848101507997.G06	5500024032848101507997.G06	735
5500024032848101507997.G07	5500024032848101507997.G07	736
5500024032848101507997.G09	5500024032848101507997.G09	736
5500024032848101507997.G10	5500024032848101507997.G10	736
5500024032848101507997.G11	5500024032848101507997.G11	736
5500024032848101507997.G12	5500024032848101507997.G12	736
5500024032848101507997.H02	5500024032848101507997.H02	735
5500024032848101507997.H03	5500024032848101507997.H03	735
5500024032848101507997.H04	5500024032848101507997.H04	735
5500024032848101507997.H05	5500024032848101507997.H05	735
5500024032848101507997.H06	5500024032848101507997.H06	735
5500024032848101507997.H08	5500024032848101507997.H08	736
5500024032848101507997.H09	5500024032848101507997.H09	736
5500024032848101507997.H10	5500024032848101507997.H10	736
5500024032848101507997.H11	5500024032848101507997.H11	736
5500024032848101507997.H12	5500024032848101507997.H12	736
5500024034290101707045.A01	5500024034290101707045.A01	737
5500024034290101707045.A02	5500024034290101707045.A02	737
5500024034290101707045.A03	5500024034290101707045.A03	737
5500024034290101707045.A04	5500024034290101707045.A04	737
5500024034290101707045.A05	5500024034290101707045.A05	737
5500024034290101707045.A07	5500024034290101707045.A07	738
5500024034290101707045.A08	5500024034290101707045.A08	738
5500024034290101707045.A09	5500024034290101707045.A09	738
5500024034290101707045.A10	5500024034290101707045.A10	738
5500024034290101707045.A11	5500024034290101707045.A11	738
5500024034290101707045.B01	5500024034290101707045.B01	737
5500024034290101707045.B02	5500024034290101707045.B02	737
5500024034290101707045.B03	5500024034290101707045.B03	737
5500024034290101707045.B04	5500024034290101707045.B04	737
5500024034290101707045.B06	5500024034290101707045.B06	737
5500024034290101707045.B07	5500024034290101707045.B07	738
5500024034290101707045.B08	5500024034290101707045.B08	738
5500024034290101707045.B09	5500024034290101707045.B09	738
5500024034290101707045.B10	5500024034290101707045.B10	738
5500024034290101707045.B12	5500024034290101707045.B12	738
5500024034290101707045.C01	5500024034290101707045.C01	737
5500024034290101707045.C02	5500024034290101707045.C02	737
5500024034290101707045.C03	5500024034290101707045.C03	737
5500024034290101707045.C04	5500024034290101707045.C04	737
5500024034290101707045.C05	5500024034290101707045.C05	737
5500024034290101707045.C06	5500024034290101707045.C06	737
5500024034290101707045.C07	5500024034290101707045.C07	738
5500024034290101707045.C08	5500024034290101707045.C08	738
5500024034290101707045.C09	5500024034290101707045.C09	738
5500024034290101707045.C10	5500024034290101707045.C10	738
5500024034290101707045.C11	5500024034290101707045.C11	738
5500024034290101707045.C12	5500024034290101707045.C12	738
5500024034290101707045.D01	5500024034290101707045.D01	737
5500024034290101707045.D02	5500024034290101707045.D02	737
5500024034290101707045.D03	5500024034290101707045.D03	737
5500024034290101707045.D05	5500024034290101707045.D05	737
5500024034290101707045.D06	5500024034290101707045.D06	737
5500024034290101707045.D07	5500024034290101707045.D07	738
5500024034290101707045.D08	5500024034290101707045.D08	738
5500024034290101707045.D09	5500024034290101707045.D09	738
5500024034290101707045.D11	5500024034290101707045.D11	738
5500024034290101707045.D12	5500024034290101707045.D12	738
5500024034290101707045.F01	5500024034290101707045.F01	737
5500024034290101707045.F02	5500024034290101707045.F02	737
5500024034290101707045.F03	5500024034290101707045.F03	737
5500024034290101707045.F04	5500024034290101707045.F04	737
5500024034290101707045.F05	5500024034290101707045.F05	737
5500024034290101707045.F06	5500024034290101707045.F06	737
5500024034290101707045.F07	5500024034290101707045.F07	738
5500024034290101707045.F08	5500024034290101707045.F08	738
5500024034290101707045.F09	5500024034290101707045.F09	738
5500024034290101707045.F10	5500024034290101707045.F10	738
5500024034290101707045.F11	5500024034290101707045.F11	738
5500024034290101707045.F12	5500024034290101707045.F12	738
5500024034290101707045.G01	5500024034290101707045.G01	737
5500024034290101707045.G03	5500024034290101707045.G03	737
5500024034290101707045.G04	5500024034290101707045.G04	737
5500024034290101707045.G05	5500024034290101707045.G05	737
5500024034290101707045.G06	5500024034290101707045.G06	737
5500024034290101707045.G07	5500024034290101707045.G07	738
5500024034290101707045.G09	5500024034290101707045.G09	738
5500024034290101707045.G10	5500024034290101707045.G10	738
5500024034290101707045.G11	5500024034290101707045.G11	738
5500024034290101707045.G12	5500024034290101707045.G12	738
5500024034290101707045.H02	5500024034290101707045.H02	737
5500024034290101707045.H03	5500024034290101707045.H03	737
5500024034290101707045.H04	5500024034290101707045.H04	737
5500024034290101707045.H05	5500024034290101707045.H05	737
5500024034290101707045.H06	5500024034290101707045.H06	737
5500024034290101707045.H08	5500024034290101707045.H08	738
5500024034290101707045.H09	5500024034290101707045.H09	738
5500024034290101707045.H10	5500024034290101707045.H10	738
5500024034290101707045.H11	5500024034290101707045.H11	738
5500024034290101707045.H12	5500024034290101707045.H12	738
5500024035100021608460.F01	5500024035100021608460.F01	757
5500024035100021608460.F02	5500024035100021608460.F02	757
5500024035100021608460.F03	5500024035100021608460.F03	757
5500024035100021608460.F04	5500024035100021608460.F04	757
5500024035100021608460.F05	5500024035100021608460.F05	757
5500024035100021608460.F06	5500024035100021608460.F06	757
5500024035100021608460.G01	5500024035100021608460.G01	757
5500024035100021608460.G03	5500024035100021608460.G03	757
5500024035100021608460.G04	5500024035100021608460.G04	757
5500024035100021608460.G05	5500024035100021608460.G05	757
5500024035100021608460.G06	5500024035100021608460.G06	757
5500024035100021608460.H02	5500024035100021608460.H02	757
5500024035100021608460.H03	5500024035100021608460.H03	757
5500024035100021608460.H04	5500024035100021608460.H04	757
5500024035100021608460.H05	5500024035100021608460.H05	757
5500024035100021608460.H06	5500024035100021608460.H06	757
5500024034290101707044.A01	5500024034290101707044.A01	733
5500024034290101707044.A02	5500024034290101707044.A02	733
5500024034290101707044.A03	5500024034290101707044.A03	733
5500024034290101707044.A04	5500024034290101707044.A04	733
5500024034290101707044.A05	5500024034290101707044.A05	733
5500024034290101707044.A07	5500024034290101707044.A07	734
5500024034290101707044.A08	5500024034290101707044.A08	734
5500024034290101707044.A09	5500024034290101707044.A09	734
5500024034290101707044.A10	5500024034290101707044.A10	734
5500024034290101707044.A11	5500024034290101707044.A11	734
5500024034290101707044.B01	5500024034290101707044.B01	733
5500024034290101707044.B02	5500024034290101707044.B02	733
5500024034290101707044.B03	5500024034290101707044.B03	733
5500024034290101707044.B04	5500024034290101707044.B04	733
5500024034290101707044.B06	5500024034290101707044.B06	733
5500024034290101707044.B07	5500024034290101707044.B07	734
5500024034290101707044.B08	5500024034290101707044.B08	734
5500024034290101707044.B09	5500024034290101707044.B09	734
5500024034290101707044.B10	5500024034290101707044.B10	734
5500024034290101707044.B12	5500024034290101707044.B12	734
5500024034290101707044.C01	5500024034290101707044.C01	733
5500024034290101707044.C02	5500024034290101707044.C02	733
5500024034290101707044.C04	5500024034290101707044.C04	733
5500024034290101707044.C05	5500024034290101707044.C05	733
5500024034290101707044.C06	5500024034290101707044.C06	733
5500024034290101707044.C07	5500024034290101707044.C07	734
5500024034290101707044.C08	5500024034290101707044.C08	734
5500024034290101707044.C09	5500024034290101707044.C09	734
5500024034290101707044.C10	5500024034290101707044.C10	734
5500024034290101707044.C11	5500024034290101707044.C11	734
